binh pháp	- {Art of warfare}
binh phí	- {Military spending}
binh phục	- {Uniform} ユニフォーム, ユニホーム, 一定, 穏健, 画一的, 制服, 正装, 正服, (combat) 戦闘服, 揃い, 同じ
binh quyền	- {Military power} 武威, 武力, 兵威
binh sĩ	- {men} 人々, 殿方 - {troops} 軍, 軍勢, 軍隊, 兵馬
binh thuyền	- {nghĩa cũ) Warship}
binh thư	- {Book on warfare}
binh tình	- {army condition} - {Situation} シチュエーション, 位, 位地, 位置, 雲行き, 旗色, 局, 局面, 形勢, 景況, 向き, 仕儀, 事情, 事体, 事態, 時局, 場合, 情勢, 状況, 状態, 体様, 働き口, 風雲, 訳, 様態, 立場
binh vận	- {To carry out agitation and propaganda among enemy troops}
binh vụ	- {nghĩa cũ) Military affairs}
binh đao	- {Fire and sword}
binh đoàn	- {multi-division} - {multi-army)} - {corps (unit)} - {binh đội} - {từ cũ} - {nghĩa cũ) Troops}
biên	- {To write} 作る, 書き送る, 書く, 著す - {Edge} エッジ, (surrounding) 縁, 際, 側, 端, 端線, 傍 - {selvedge} - {list} れっき, リスト, 一覧表, 傾き, 傾ぐ, 傾ける, 傾斜, 名鑑, 目録 - {line} 一筋, 一行, 一線, 一統
biên bản	- {minutes} 会議録, 記録, 議事録 - {proces-verbal}
biên chép	- {to keep (nói khái quát)}
biên chế	- {Personnel} 顔触れ, 職員, 人員, 要員 - {staff} スタッフ, (executive) 幹部, (bureau, post-office) 局員, 部員, 幕僚, 役員
biên cương	- {Border area}
biên cảnh	- {(cũ) như biên giới}
biên dịch	- {To translate} トランスレート, 訳す
biên giới	- {Frontier} フロンティア
Biên Hoà	- {Xem Đồng Nai}
biên khu	- {Border area}
biên lai	- {Receipt} レシート, 受け付け, 受取, 受付, 領収, 領収書, 領収証
biên nhận	- {Receipt} レシート, 受け付け, 受取, 受付, 領収, 領収書, 領収証
biên niên	- {Annalistic}
biên soạn	- {to write} 作る, 書き送る, 書く, 著す
biên thùy	- {văn chương) như biên cương}
biên tập	- {To edit} エディット, エディト
biên đạo	- {Choreographer} コリオグラファー
biên độ	- {Amplitude}
biên đội	- {Flight (of fighting planes)}
biên ải	- {Border gate}
biên ủy	- {Editorial staff}
biêng biếc	- {xem biếc (láy)}
biếc	- {Bluish green}
biếm họa	- {Cartoon} カートゥーン, 下絵, 戯画, 戯評, 漫画
biến	- {to turn into} - {To vanish} 失せる, 消える, 消え入る - {to vanish without leaving a trace}
biến báo	- {(cũ) Retort}
biến chuyển	- {Change} 異動
biến chất	- {Degenerate} 変質者
biến chứng	- {side-effect} - {To produce a complication} - {to produce a side-effect}
biến cách	- {Declension} 変化
biến cảm	- {(điện) Variometer}
biến cố	- {major change}
biến diễn	- {Develop}
biến dạng	- {Variant} バリアント, 変異体 - {variation} バリエーション, ヴァリエーション, 差, 相違, 偏差, 変異, 変化, 変形, 彷徨 - {Deformation} 変形
biến dị	- {Variability (ở sinh vật)}
biến hoá	- {to evolve} - {Versatile} 多芸性, 八面六臂 - {multiform}
biến hình	- {Transformation} トランスフォーメーション, 化成, 改変, 変化, 変換, 変幻, 変身, 変態
biến hóa	- {evolve} - {Versatile} 多芸性, 八面六臂 - {multiform}
biến loạn	- {turmoil} 匈
biến ngôi	- {(ngôn ngữ) Conjugate}
biến nhiệt	- {(sinh học) Poikilothermic}
biến phân	- {(toán) Variation}
biến sắc	- {To change colour}
biến thiên	- {Upheaval} 激動, 動乱, 変革 - {major change}
biến thái	- {Metamorphosis (của sâu bọ)}
biến thế	- {Transformer} (power) トランス, (power) 変圧器, 変流器
biến thể	- {Variant} バリアント, 変異体
biến trở	- {Rheostat} 加減抵抗器, 可変抵抗器
biến tính	- {Denatured}
biến tướng	- {Disguised}
biến tấu	- {Variation} バリエーション, ヴァリエーション, 差, 相違, 偏差, 変異, 変化, 変形, 彷徨
biến tố	- {(ngôn ngữ) Flexion}
biến áp	- {như biến thế}
biến âm	- {Phonetic variant}
biến đổi	- {to alter} 改める, 改竄, 転じる, 転ずる, 変える, 変じる, 変ずる
biến động	- {to evolve} - {to change} 異動
biếng	- {losing interest in}
biếng chơi	- {Be slightly ill (said of children)}
biếng nhác	- {idle} うだうだ, 休眠, 不動, 遊休
biếng ăn	- {(Chứng biến ăn) (y) Anorexia}
biết	- {to realize} 気がつく, 気が付く, 気づく, 気付く, 思い知る
biết bao	- {hoặc sau tính từ) How much} - {how many} - {how} どう, どうやって, どんなに, ハウ, 何と, 何故, 何様, 争で, 奈何, 如何, 如何して
biết chừng	- {(biết chừng nào (dùng sau tt} - {thường trong câu cảm xúc)) How very}
biết chừng nào	- {trong câu cảm xúc) How very}- {trong câu cảm xúc) How very}
biết dường nào	- {như biết chừng nào}
biết mùi	- {have a taste of} - {have an experience of}
biết mấy	- {như biết chừng nào}
biết tay	- {To know what stuff one is made of}
biết thân	- {To serve one right}
biết thế	- {If you know it}
biết điều	- {judicious} - {sensible} 気が利く, 気の利いた
biết đâu	- {hoặc đầu đoạn câu) No one knows}
biết đâu chừng	- {perhaps} かもしれない, ことにすると, ひょっとすると, もしかしたら, もしかして, もしかすると, 蓋し, 恐らく, 多分, 大方- {perhaps} かもしれない, ことにすると, ひょっとすると, もしかしたら, もしかして, もしかすると, 蓋し, 恐らく, 多分, 大方
biết ơn	- {grateful} 有難い, 忝い
biếu	- {To present} プレゼント, 供, 現行, 現在, 差し出す, 使い物, 上げる, 贈り物, 贈物, 土産, 当座, 付け届け, 奉ずる, 奉る, 奉持, (received) 貰い物, 与える
biếu xén	- {to present} プレゼント, 供, 現行, 現在, 差し出す, 使い物, 上げる, 贈り物, 贈物, 土産, 当座, 付け届け, 奉ずる, 奉る, 奉持, (received) 貰い物, 与える
biền	- {floodland (ở ven sông)}
biền biệt	- {(đi biền biệt) to leave behind no traces whatsoever}
biển	- {Escutcheon (do vua ban)} - {Signboard} サインボード, 看板 - {poster} ビラ, ポスタ, ポスター, 看板, 張り紙, 張り出し - {plate} 一皿 - {post} ポスト, 持ち場, 柱, 駐屯所, 張り, 屯所, 便, 役職
biển cả	- {High sea}
biển khơi	- {Main sea}
biển lận	- {Greedy and stingy}
biển thủ	- {To embezzle} 使い込む
biển tiến	- {(địa lý) Marine transgression}
biểu	- {index} インデックス, 見出し, 索引, 指数, 指標, 総目録, 表題 - {Petition to the king} - {letter to the king} - {như bảo}
biểu bì	- {Epidermis} 上皮
biểu cảm	- {Expressive}
biểu diển	- {execute} - {toán} - {lý) Represent}
biểu diễn	- {to execute} - {To represent} 形取る, 象る
biểu dương	- {to display} (computer) ディスプレー, ディスプレイ, 供覧, 掲揚, 見せる, 見せ付ける, 見栄, 見栄え, 現す, 誇示, 出展, 出品, 飾り付ける, 振り回す, 閃かす, 陳列, 展示, 発揮, 表示
biểu hiện	- {to manifest itself} - {to show plainly} - {To depict (with artistic means)} - {Manifestation} 顕現, 表明
biểu kiến	- {Apparent} 一目瞭然
biểu lộ	- {to betray (tư tưởng} - {tình cảm...)}
biểu mô	- {(sinh học) Epithelium}
biểu ngữ	- {Banner} バナー, 旗幟
biểu quyết	- {To vote} 一票
biểu sinh	- {epigenous}
biểu thị	- {to display} (computer) ディスプレー, ディスプレイ, 供覧, 掲揚, 見せる, 見せ付ける, 見栄, 見栄え, 現す, 誇示, 出展, 出品, 飾り付ける, 振り回す, 閃かす, 陳列, 展示, 発揮, 表示
biểu thức	- {Expression} エキスプレッション, エクスプレッション, 顔色, 句, 血相, 言い回し, 言葉遣い, 口調, 申し様, 表示, 表出, 表白, 表明
biểu tình	- {To demonstrate}
biểu tượng	- {Representation} 代表, 代理, 表記法
biểu đạt	- {to denote} 示す
biểu đồ	- {diagram} ダイアグラム, ダイヤグラム, 時刻表, 図表, 図面
biện	- {To invoke}
biện bác	- {to argue} 争う, 渡り合う, 弁じる, 論じる, 論ずる
biện bạch	- {to vindicate} 言い開く - {to defend}
biện chứng	- {Dialectic (-al)}
biện chứng pháp	- {Dialectics} 弁証法, 弁証論- {Dialectics} 弁証法, 弁証論
biện giải	- {reason} 一義, 一理
biện hộ	- {to act as counsel for} - {to act as apologist for}
biện luận	- {to argue} 争う, 渡り合う, 弁じる, 論じる, 論ずる - {To discuss} 論じる, 論ずる, 話し合う
biện pháp	- {means} 具, 仕形, 仕方, 資産, 資力, 手段, 手立て, 術, 匠, 道具, 便, 方途, 方便, 方法, 力 - {method} 一手
biện thuyết	- {nghĩa cũ) Argue} - {reason} 一義, 一理
biệt	- {to leave} っぱなし, リーブ, 引き下がる, 引き上げる, 引き揚げる, 引上げる, 暇, 閑, 去る, 取れる, 出で立つ, 出る, 放れる, 立ち去る - {dùng phụ sau động từ) To leave behind no traces at all}
biệt danh	- {alias} エイリアス, 異称, 異名, 仮名, 雅号, 作り名, 通称, 筆名, 別称, 別名, 変名, 又の名, 裏名
biệt dược	- {proprietary medicine}
biệt hiệu	- {Pen name} 異称, 仮名, 雅号, 作り名, 書名, 筆名, 別称, 別名
biệt kích	- {ranger} レーンジャー, レインジャー, レンジャー - {To spring a surprise attack}
biệt lập	- {to stand isolated}
biệt ngữ	- {Jargon} ジャーゴン, 隠語, 珍糞漢糞
biệt nhãn	- {high esteem}
biệt phái	- {Sectarian}
biệt số	- {(toán) Discriminant}
biệt thị	- {Hold in high (special) regards}
biệt thức	- {(toán) Discriminant}
biệt thự	- {Villa} ビラ, 下屋敷, 別業, 別荘, 別邸
biệt tin	- {without tidings}
biệt tài	- {special talent for} - {Specially gifted}
biệt tích	- {Gone without leaving a single trace}
biệt tăm	- {Gone without (leaving) a trace}
biệt đãi	- {to treat with high consideration}
biệt động đội	- {Special task force}
Blowing dust and wind.	- {}
bo bo	- {griping} がみがみ - {Stick-in-the-mud}
bo siết	- {Be stingy} 出し渋る, 出し惜しむ, (uk) 吝嗇る
bom	- {bomb} ボム, 爆弾
bom bay	- {robot bomb}
bom bi	- {Steel-pellet bomb}
bom khinh khí	- {H-bomb}
bom lân tinh	- {Phosphorous bomb}
bom nguyên tử	- {A-bomb}
bom nổ chậm	- {Time bomb} 時限爆弾
bom từ trường	- {Magnetic bomb}
bom đạn	- {lethal weapons}
bon	- {ngựa) To run smoothly (trên quãng đường dài)} - {To rush} ラッシュ, 急ぐ, 突っ掛かる, 突貫, 躍進, 驀進
bon chen	- {To scramble} スクランブル, 取り合い
bong	- {shining} シャイニング - {(nói về lớp mỏng bên ngoài) To peel off}
bong bóng	- {Balloon} バルーン, 気球, 風船 - {Bubble} バブル, 水泡, 泡, 泡立つ
bong gân	- {Sprain} 筋違い, 挫く
boong	- {Deck} デッキ, (ship) 甲板
boong boong	- {To ring and resound}
bu	- {Bamboo cage (for fowls)}
bung	- {To burst open} 弾ける, 爆ぜる, 罅ぜる - {To boil to a pulp}
bung búng	- {Chokefull}
bung bủng	- {Sallowish}
bung xung	- {scapegoat} スケープゴート
buôn	- {to trade} トレード, 営業, 稼業, 互市, 交易, 商い, 商業, 商売, 商法, 通商, 売買
buôn buốt	- {feeling a rather biting cold}
buôn bán	- {trade (nói khái quát)}
buôn bạc	- {To deal in foreign currencies}
buôn cất	- {trade by wholesale}
buôn lậu	- {Smuggle}
buôn người	- {Trade in slaves}
buôn tiền	- {như buôn bạc}
buông	- {to let loose} 切り放す, 切り放つ, 逃がす, 逃す, 返上 - {To let down} - {to drop} 一水, 一滴, 滴り
buông lỏng	- {Relax} 安らう, 寛ぐ, 寛げる, 休らう, 憩う, 弛む
buông tay	- {knock off} 叩き落とす
buông tha	- {to spare} スペア, 予備, 予備装置, 余す
buông trôi	- {To let drift}
buông tuồng	- {Self-indulgent}
buông xuôi	- {To let (something) run its course}
buông xõng	- {to drop some words curtly}
buýt	- {Bus} バス, 乗合, 乗合自動車
buốt	- {feeling a biting cold} - {sharp} いかす, ぴったり, シャープ, 鋭い, 刺々しい, 刺刺しい, 辛辣, 切れる, 尖った, 截然たる - {biting} ぴりっとくる, 凛々しい, 凛々たる, 凛凛しい, 凛凛たる
buồi	- {Prick} 刺す - {cock} コック, 雄鳥
buồm	- {xem thuận}
buồm lái	- {(hàng hải) Mizen-sail}
buồm mũi	- {(hàng hải) Foresail}
buồn	- {melancholy} メランコリー, 暗欝, 陰気, 陰鬱, 悩ましい, 物憂い, 幽欝, 幽愁, 憂欝, 憂愁, 憂鬱, 鬱々, 鬱鬱 - {grieved} - {Feeling an itch (for} - {to)} - {Ticklish} くすぐったい
buồn bã	- {melancholy} メランコリー, 暗欝, 陰気, 陰鬱, 悩ましい, 物憂い, 幽欝, 幽愁, 憂欝, 憂愁, 憂鬱, 鬱々, 鬱鬱
buồn bực	- {Sad and fretty}
buồn cười	- {Funny} ファニー, 可笑しい, 変, 剽軽
buồn lòng	- {Heavy-hearted}
buồn ngủ	- {Feel sleepy}
buồn nôn	- {Feel sick} むかつく
buồn phiền	- {Sad and worried}
buồn rượi	- {very sad}
buồn rầu	- {sorrowful} 哀れ気, 悲しい
buồn thiu	- {Gloomily sad}
buồn thảm	- {Dismal}
buồn tênh	- {Very sad}
buồn tình	- {at a loose end}
buồn tẻ	- {humdrum} 千篇一律, 千編一律
buồng	- {chỉ tập hợp hai hay nhiều cái xếp thành chùm)} - {Room} ゆとり, ルーム, 寛ぎ, 間, 空間, 空席, 室, 部屋, 余地, 余裕 - {chamber}
buồng giấy	- {bureau} ビューロー - {study} スタディ, スタディー, 学問, 稽古, 検討, 研学, 研鑽, 攻究, 試験, 手習い, 修める, 書院, 書斎, 勉学
buồng khuê	- {boudoir}
buồng không	- {cũ) Solitary room (of a widow or a single young girl)}
buồng lái	- {steering room} - {cab}
buồng máy	- {Engine-room}
buồng the	- {như buồng khuê}
buồng trứng	- {Ovary} 卵巣
buồng tối	- {Dark room} 暗室
buồng đào	- {như buồng khuê}
buổi	- {length of time} 年限 - {time} 一回, 一時 - {period} 一切り - {moment} 一刻, 一瞬, 一瞬間, 一刹那, 寸秒
buổi chiều	- {In the afternoon}
buổi sáng	- {In the morning}
buổi trưa	- {midday} 正午 - {At noon} - {at midday}
buổi tối	- {in the evening} - {Night} ナイト, 夜, 夜分 - {at night-time}
buộc	- {to tie} つなぎ止める, タイ, ネクタイ, 繋ぎ止める, 結び合せる, 結ぶ, 五分, 五分五分, 締める, 同点, 縛り付ける, 縛る, 分け, 預かり - {To force} フォース, 押し付ける, 強いる, 軍, 実力, 吹き掛ける, 勢い, 勢力, 迫力, 武力, 部隊, 力 - {to compel} 強いる - {To lay} 生み付ける
buộc lòng	- {Reluctantly} 仕方なく, 仕方無く, 仕方無しに, 渋々, 渋渋, 否々, 否々乍ら, 否否, 否否乍ら, 不承不承
buộc tội	- {to charge} 一発
buột	- {to let slip out} - {To slip off} ずれる, 滑り落ちる, 脱げる - {to slip out} 抜け出す
buột miệng	- {To make a slip of the tongue}
bà	- {Madam} 令夫人 - {lady} 令夫人
bà ba	- {South Vietnamese pajamas}
bà bô	- {(thông tục) Mother}
bà chị	- {You (when adressing a woman older than oneself)}
bà chủ	- {Mistress} ダッチワイフ, 愛人, 主, 主婦, 女将, 妾, 情婦, 刀自, 二号さん
bà con	- {relation} リレーション, 縁, 縁故, 関わり, 関連, 関連性, 係わり, 結び付き, 親類, 仲, 分, 由縁 - {Neighbour} 隣人 - {fellow..}
bà cô	- {Dead nubile girl} - {Termagant} - {scold} 詰る, 決め付ける, 叱る
bà cốt	- {xem cốt}
bà gia	- {Mother-in-law}
bà giằn	- {trăm thứ bà giằn Odds and ends}
bà hoàng	- {Princess} プリンセス, 王女, 公爵夫人, 妃殿下, 姫, 姫君, 媛
bà la môn	- {(tôn giáo) Brahman}
bà lớn	- {Madam} 令夫人
