bang	-Etat (d'un Etat fédéral) -(arch.) nói tắt của bang_tá -(arch.) congrégation (chinoise) = Bang Quảng Châu +congrégation des Cantonnais%%L'ethnie chinoise (Hoa) constitue la principale minorité du Vietnam. Les Chinois vivent pour la plupart dans le sud du Vietnam, particulièrement à Cholon, la soeur jumelle de Saigon. Bien que les familles de ces Chinois d'origine vivent depuis longtemps au Vietnam, ils ont toujours voulu garder leur identité, leur langue, leur système scolaire et même leur citoyenneté. Ils se sont organisés en communautés appelées "congrégations" (bang), selon leur province d'origine et le dialecte de leurs ancêtres. Les congrégations les plus importantes proviennent de Fukien (Phuoc Kien), Canton (Quang Dong en vietnamien ou Guangdong en chinois), Hainan (Hai Nam), Chaochou (Tieu Chau) et Hakka (Nuoc He en vietnamien ou Kejia en chinois mandarin).
bang giao	-relations d'Etat à Etat; relations diplomatiques
bang trưởng	-(arch.) chef d'une congrégation chinoise
bang trợ	-(arch.) aider; seconder = Bang_trợ lẫn nhau +s'aider mutuellement
bang tá	-(arch.) assesseur du chef de district, chargé de la police
banh	-(dialecte) ballon; balle = Đá banh +jouer au ballon -bagne -ouvrir; écarter; découvrir = Banh vết_thương ra +écarter les lèvres d'une plaie = Banh ngực +découvrir sa poitrine; laisser sa poitrine à découvert -(med.) spéculum; écarteur; érigne
bao	-sac = Bao gạo +sac de riz = Bao xi-măng +sac de ciment = Đóng bao +mettre en sac; ensacher -étui; fourreau; gaine; enveloppe = Bao kính +étui à lunettes = Bao kiếm +fourreau d'épée = Bao súng ngắn +gaine de pistolet -boîte = Bao diêm +boîte d'allumettes -paquet = Bao thuốc_lá +paquet de cigarettes -envelopper; entourer; ceinturer; ceindre; enrober = Bao quần_áo trong giấy bọc +envelopper les vêtements dans du papier d'emballage = Lũy tre bao_quanh làng +haie de bambous qui entoure le village = Thành_phố có thành bao_quanh +ville ceinturée de murailles = Bao viên thuốc +enrober des pilules -entretenir; payer; faire les frais de = Bao gái +entretenir une fille = Bao chầu phở cho cả bọn +payer la soupe chinoise pour tout le groupe -combien = Bao phen +combien de fois = Bao năm chờ_đợi +combien d'années d'attente -pas beaucoup = Khó_nhọc chẳng là bao +pas beaucoup de peine
bao biếm	-(arch., rare) critiquer
bao biện	-trop embrasser; se charger tout seul et de tout =người bao_biện (thân mật)+un touche-à-tout
bao bì	-emballage
bao bọc	-entourer; enceindre; ceinturer = Nhà có tường bao_bọc +maison entourée de murs -protéger; défendre = Được nhân_dân bao_bọc +être protégé par la population
bao bố	-(dialecte) sac de jute
bao che	-protéger quelqu'un (tout en cachant ses défauts) = Bao_che kẻ có tội +protéger un coupable
bao chiếm	-(rare) accaparer = Bao_chiếm đất công +accaparer un terrain public
bao chầy	-depuis combien de temps = Bao_chầy chờ_đợi +attendre depuis combien de temps
bao cấp	= Chế_độ bao_cấp +système de subventions budgétaires
bao dai	-de quelle longueur = Đường đi từ đây đến đó bao_dai ?+de quelle longueur est le chemin d'ici là?
bao dong	-xem bao_dung
bao dung	-(cũng nói bao dong) tolérant; indulgent; bienveillant
bao giờ	-quand; à quel moment = Tóc bạc bao_giờ không biết nhỉ (Nguyễn Khuyến)+depuis quand mes cheveux ont blanchi, je l'ignore = Bao_giờ sẽ có kết_quả ?+à quand les résultats? -depuis longtemps; depuis on ne sait quand = Bảo con từ bao_giờ mà con vẫn chưa làm +je te l'ai dit depuis longtemps et tu ne l'a pas fait -jamais = Có bao_giờ thấy thế đâu nhỉ ?+a-t-on jamais vu cela? -toujours = Anh ta vẫn như bao_giờ , không có gì thay đổi +il est comme toujours, rien n'a été changé = Bao_giờ cũng thế +il en est ainsi toujours =hơn bao_giờ hết +plus que jamais =không bao_giờ +au grand jamais; jamais
bao gồm	-comprendre; englober; embrasser; impliquer; inclure; renfermer = Các nước Đông_Dương bao_gồm nước Việt Nam , nước Lào và nước Căm-pu-chia +les pays indochinois comprennent le Vietnam, le Laos et le Kampuchéa = Ngày xưa , triết_học bao_gồm tất cả khoa_học +jadis, la philosophie embrassait toutes les sciences = Từ ấy bao_gồm nhiều ý +ce mot implique plusieurs idées = Điều_kiện ấy bao_gồm một điều_kiện khác +cette condition en inclut une autre
bao hoa	-(bot.) enveloppe florale; périanthe
bao hàm	-englober; impliquer = Quan_niệm ấy bao_hàm nhiều ý_nghĩa +cette conception englobe plusieurs acceptions = Từ bao_hàm một ý mới +mot qui implique une nouvelle idée = liên_hệ bao_hàm +(toán học) inclusion
bao hình	-(math.) enveloppante
bao la	-immense; infini = Không_gian bao_la +espace immense
bao lâu	-pendant combien de temps; dans combien de temps = Anh sẽ đi vắng bao_lâu ?+vous serez absent pendant combien de temps? = Bao_lâu nữa nó sẽ về ?+dans combien de temps il sera de retour? =không bao_lâu +en peu de temps
bao lăm	-pas grand-chose = Chẳng đáng bao_lăm +ne pas valoir grand-chose
bao lơn	-balcon
bao nhiêu	-combien = Cái mũ này giá bao_nhiêu ?+combien coûte ce chapeau? = Trong bao_nhiêu lâu ?+dans combien de temps? -tant que = Anh lấy bao_nhiêu cũng được +prenez tant que vous voulez -autant de = Bao_nhiêu tấc đất tấc vàng bấy nhiêu (ca dao)+autant de pouces de terre, autant d'or -que de; combien de = Bao_nhiêu là hàng_hóa ! +que de marchandises ! =biết bao_nhiêu +combien = Nếu anh biết rằng tôi yêu nó biết bao_nhiêu +si vous saviez combien je l'aime!
bao nài	-qu'importe; peu importe = Bao_nài mưa_gió +qu'il pleuve, qu'il vente, peu importe!
bao nả	-(rare) combien; que de = Bao_nả công_sức +que d'efforts
bao phấn	-(bot.) anthère
bao phủ	-envelopper; recouvrir = Bóng_tối bao_phủ thành_phố +les ténèbres enveloppent la ville = Tuyết bao_phủ mặt_đất +la neige recouvre le sol
bao quanh	-entourer; ceindre; enclore; clôturer; ceinturer = Hàng_rào bao_quanh nhà +haie qui entoure la maison = Những bức thành bao_quanh lâu_đài +des murailles qui ceinturent le château
bao quát	-embrasser; dominer = Nhìn bao_quát cả thành_phố +embrasser du regard toute la ville = Không bao_quát được đề_tài +ne pas dominer le sujet
bao quản	-qu'importe; peu importe = Bao_quản mưa_gió +qu'il pleuve, qu'il vente, peu importe!
bao tay	-(dialecte) gants
bao thơ	-(dialecte) enveloppe (de lettre)
bao thầu	-soumissionner; prendre en adjudication
bao trùm	-dominer; régner = Sự_nghiệp văn_chương của ông bao_trùm tất cả nền văn_học của thế_hệ ông +son oeuvre littéraire domine toute la littérature de sa génération = Sự yên_lặng bao_trùm hội_nghị +le silence règne sur l'assemblée
bao tượng	-(dialecte) bourse-ceinture
bao tải	-sac (de jute...)
bao tời	-(dialecte) sac de jute
bao tử	-(zool.) à l'état foetal = Lợn bao_tử +cochon à l'état foetal -(bot.) très jeune = Mướp bao_tử +très jeune courge -(dialecte) estomac
bao vây	-assiéger; encercler; investir; cerner = Bao_vây một đồn giặc +investir un poste ennemi
bao xa	-à quelle distance = Từ Hà Nội đến đó bao_xa ?+Hanoï est à quelle distance de cet endroit?
bao xiết	-combien = Chị ấy bao_xiết kinh ngạc! +combien elle est stupéfaite!
basoi	-(bot.) macaranga
bay	-truelle = Bay thợ nề +truelle de maçon -spatule = Bay trộn thạch cao +spatule à plâtre -voler; s'envoler; voleter; voltiger = Bay nhanh +voler à tire d'aile = Con chim bay đi rồi +l'oiseau s'est envolé = Người phi_công ấy thôi không bay nữa +ce pilote a cessé de voler = Bướm bay trong vườn +des papillons voletaient dans le jardin = Ong bay từ hoa này đến hoa khác +les abeilles voltigent de fleur en fleur -flotter = Cờ bay trước gió +drapeau qui flotte au vent -se répandre; s'éparpiller =ở trong dường có hương bay ít nhiều (Nguyễn Du)+là-dedans, quelque parfum semblait se répandre -s'évaporer; se volatiliser = Ê-te đã bay +l'éther s'est volatilisé -disparaître; perdre = Nốt đậu đã bay +les pustules de petite vérole ont disparu = Nước hoa đã bay mùi +l'eau de Cologne a perdu son parfum -(vulg.) échouer; ne pas réussir; rater = Anh nó đỗ , còn nó thì bay rồi +son frère est reçu alors que lui, il a échoué = Nó bay bài toán vật lý +il a raté le problème de physique -carrément; catégoriquement = Chối bay +nier carrément = Cãi bay +protester catégoriquement -aisément; facilement = Nó gánh bay hai thúng thóc đầy +il porte aisément deux paniers pleins de paddy -vous; vous autres (s'adressant aux inférieurs) = Tao buồn vì bay không chịu làm_ăn gì +je suis triste parce que vous autres vous ne voulez faire aucun travail =bay đi đàng trời +il lui est impossible de s'échapper =không cánh mà bay +disparaître comme par enchantement =như bay +très vite =xa chạy cao bay +prendre la fuite
bay biến	-carrément; catégoriquement = Nó đánh_vỡ cái lọ mà cứ chối bay_biến +il a cassé le vase et pourtant il continue à nier carrément
bay bướm	-recherché; soigné = Lời_văn bay_bướm +style recherché
bay bổng	-voler très haut = văn_chương bay_bổng +envolée littéraire
bay chuyền	-voleter = Chim non bay_chuyền cành này sang cành khác +le jeune oiseau volette de branche en branche
bay hơi	-s'évaporer; se volatiliser = Cồn bay_hơi +l'alcool s'évapore =chất dễ bay_hơi +matière volatile
bay là	-voler au ras du sol =bay lả bay la +(redoublement; avec nuance de réitération) = Con cò bay lả bay la (ca_dao)+la cigogne qui ne cesse de voler au ras du sol
bay lượn	-planer
bay màu	-déteindre; se décolorer
bay mùi	-perdre son odeur; perdre son parfum
bay nhảy	-aller de l'avant = Ngày nay thanh_niên tha hồ bay_nhảy +aujourd'hui, la jeunesse peut librement aller de l'avant
be	-flacon; carafon; petite bouteille (pour alcool) = Rượu ngon bất nệ be sành (ca_dao)+qu'importe le flacon de grès, pourvu que l'alcool soit de bon goût -surélever; exhausser; surhausser = Be bờ ao +surélever les bords de l'étang -(vulg.) réprimander; gourmander; sermonner; pester = Nếu mày sờ vào đó , lão già sẽ be lên đấy +si tu y touchais, le vieux ne manquerait pas de pester -beige = Màu be +couleur beige; beige =be be +(redoublement; avec nuance de réitération) bêler; bégueter (en parlant des chèvres) =đong be +augmenter le volume d'une mesure à grains en faisant de ses doigts un bord plus élevé (manège de commerçants malhonnêtes)
be be	-xem be
be bé	-xem bé
be bét	-(argot) tout à fait; complètement; entièrement = Lấm be_bét +tout à fait souillé = Say be_bét +complètement ivre = Hỏng be_bét +entièrement raté
bem	-(infml.) secret =giữ bem +garder secret
bem bép	-(onomatopée) avec un léger crépitement; avec un léger pétillement =nổ bem_bép +éclater avec un léger crépitement
beng	-(vulg.) couper = Beng đầu +couper la tête -très ; bien (impliquant l'idée de grand désordre) = Rối beng +très embrouillé = Lung tung beng +bien en désordre; dans un grand désordre
beng beng	-(onomatopée) bruit des cymbales
beo	-(zool.) panthère longibande -(rare) décharné = Bụng ỏng đít beo +ventre ballonné et fesses décharnées -pincer; tirer = Beo má +pincer la joue = Beo tai +tirer l'oreille
beo béo	-xem béo
bi	-bille = Chơi bi +jouer aux billes = Đặt bi lên bàn bi-a +poser les billes sur la table de billard -désespéré = Cảnh anh ta bi lắm +il est dans une situation désespérée -tragique = Vở kịch vừa bi vừa hài +la pièce de théâtre est à la fois tragique et comique
bi ai	-triste et douloureux = Tiếng khóc bi_ai +pleurs tristes et douloureux
bi ba bi bô	-xem bi_bô
bi bô	-babiller = Lũ trẻ bi_bô suốt ngày +la marmaille babille toute la journée =bi ba bi_bô +(redoublement; avec nuance de réitération)
bi ca	-élégie; poème élégiaque
bi chí	-(rare) épitaphe
bi cảm	-(rare) triste émotion
bi hoan	-(arch.) tristesse et joie
bi hài	-tragi-comique
bi hài kịch	-tragi-comédie
bi hùng	-pathétique = Bài thơ bi_hùng +poème pathétique
bi khúc	-complainte = Bi_khúc của một quả_phụ +complainte d'une veuve
bi kí	-épitaphe
bi kịch	-tragédie = Những bi_kịch của Racine +les tragédies de Racine = Cuộc_sống của chị ấy là một bi_kịch +sa vie est une tragédie
bi quan	-pessimiste = Triết_lí bi_quan +philosophie pessimiste -désespéré; tragique = Tình_hình rất bi_quan +la situation est très tragique =chủ nghĩa bi_quan +pessimisme
bi sầu	-chagrin; mélancolique = Vẻ bi_sầu +air chagrin = Bản_chất bi_sầu +nature mélancolique
bi thiết	-navré; désolé; affligé = Lòng thiếp riêng bi_thiết mà thôi (Đoàn Thị Điểm)+moi seule je suis navrée
bi thương	-élégiaque; douloureux = Giọng bi_thương +ton élégiaque = Biết cậy ai dập nỗi bi_thương (Lê Ngọc Hân)+à qui me confier pour éteindre mes sentiments douloureux
bi thảm	-morne; lugubre; morose = Cuộc_đời bi_thảm +vie morne = Giọng bi_thảm +ton lugubre = Tuổi_già bi_thảm +vieillesse morose -tragique = Kết_cục bi_thảm +fin tragique
bi tráng	-pathétique = Bài_ca bi_tráng +chant pathétique
bi đát	-écoeurant; navrant = Cảnh_ngộ bi_đát +situation navrante
bi-a	-billard
bi-đông	-bidon
bia	-stèle = Bia kỉ_niệm +stèle commémorative -cippe; stèle funéraire = Đặt bia trên mộ +poser une stèle funéraire sur le tombeau -cible = Bắn trúng giữa bia +atteindre le centre de la cible -bière = Nhà_máy bia +brasserie = Thợ nấu bia , người bán bia +brasseur
bia hơi	-bière pression
